,Event time,min_a_price,max_b_price,a_quantity,b_quantity,volume_imbalance,mid_price,micro_price,Kline start time,Kline close time,Interval,Open price,Close price,High price,Low price,Base asset volume,Number of trades,Quote asset volume,Taker buy base asset volume,Taker buy quote asset volume
1301,2024-05-19 23:05:46.062,66738.0,66737.99,4.98776,2.60613,-0.3136245060173376,66737.995,66737.99343187748,2024-05-19 23:05:00.000000,2024-05-19 23:05:59.999000,1m,66739.99,66738.0,66740.0,66737.99,3.54807,182.0,236797.2215172,0.78732,52545.37298
1302,2024-05-19 23:05:47.062,66738.0,66737.99,3.09939,6.11585,0.32733385131586373,66737.995,66737.99663666927,,,,,,,,,,,,
1303,2024-05-19 23:05:48.062,66738.0,66737.99,3.09874,6.11598,0.32743697041255737,66737.995,66737.99663718486,,,,,,,,,,,,
1304,2024-05-19 23:05:49.062,66738.0,66738.78,0.0,5.51473,1.0,66738.39,66738.0,2024-05-19 23:05:00.000000,2024-05-19 23:05:59.999000,1m,66739.99,66738.0,66740.0,66737.99,6.65135,211.0,443903.922155,3.89038,259637.39126
1305,2024-05-19 23:05:50.062,66738.79,66738.78,1.421,5.50323,0.5895572504090707,66738.785,66738.78794778624,,,,,,,,,,,,
1306,2024-05-19 23:05:51.062,66738.79,66738.78,1.41665,5.52614,0.5919075760609208,66738.785,66738.78795953788,2024-05-19 23:05:00.000000,2024-05-19 23:05:59.999000,1m,66739.99,66738.79,66740.0,66737.99,6.69876,223.0,447068.0079898,3.91788,261472.707985
1307,2024-05-19 23:05:52.062,66738.79,66738.78,1.41272,5.52227,0.5925819647901438,66738.785,66738.78796290982,,,,,,,,,,,,
1308,2024-05-19 23:05:53.062,66738.79,66738.78,0.97039,6.22208,0.7301650198054354,66738.785,66738.7886508251,2024-05-19 23:05:00.000000,2024-05-19 23:05:59.999000,1m,66739.99,66738.78,66740.0,66737.99,6.72273,232.0,448667.7365878,3.92202,261749.0065756
1309,2024-05-19 23:05:54.063,66738.79,66738.78,1.22144,6.50777,0.683941825878712,66738.785,66738.78841970913,,,,,,,,,,,,
1310,2024-05-19 23:05:55.063,66738.79,66738.78,1.22206,6.51211,0.6839841896415517,66738.785,66738.78841992094,2024-05-19 23:05:00.000000,2024-05-19 23:05:59.999000,1m,66739.99,66738.78,66740.0,66737.99,6.77386,242.0,452080.090617,3.9428,263135.8386318
1311,2024-05-19 23:05:56.063,66738.79,66738.78,1.21177,6.50923,0.6861106074342701,66738.785,66738.78843055303,,,,,,,,,,,,
1312,2024-05-19 23:05:57.063,66738.79,66738.78,0.96554,6.5165,0.7419046142495898,66738.785,66738.78870952307,2024-05-19 23:05:00.000000,2024-05-19 23:05:59.999000,1m,66739.99,66738.78,66740.0,66737.99,6.79641,254.0,453585.0501483,3.94703,263418.1437135
1313,2024-05-19 23:05:58.063,66738.79,66738.78,1.21949,6.98781,0.7028279702216319,66738.785,66738.78851413983,,,,,,,,,,,,
1314,2024-05-19 23:05:59.063,66738.79,66738.78,0.96395,7.3526,0.7681851248414308,66738.785,66738.78884092561,2024-05-19 23:05:00.000000,2024-05-19 23:05:59.999000,1m,66739.99,66738.78,66740.0,66737.99,6.81968,265.0,455138.0615599,3.94713,263424.8175925
1315,2024-05-19 23:06:00.063,66738.79,66738.78,1.18113,7.32909,0.7224208069826631,66738.785,66738.78861210404,2024-05-19 23:05:00.000000,2024-05-19 23:05:59.999000,1m,66739.99,66738.78,66740.0,66737.99,6.85216,292.0,457305.7372822,3.96192,264411.8842966
1316,2024-05-19 23:06:01.063,66738.79,66738.78,1.1797,7.31055,0.7221047672330027,66738.785,66738.78861052384,,,,,,,,,,,,
1317,2024-05-19 23:06:02.063,66738.79,66738.78,0.94262,7.29608,0.7711726364596356,66738.785,66738.78885586318,,,,,,,,,,,,
1318,2024-05-19 23:06:03.063,66740.29,66738.78,0.0,7.25616,1.0,66739.535,66740.29,2024-05-19 23:06:00.000000,2024-05-19 23:06:59.999000,1m,66738.79,66738.78,66738.79,66738.78,0.05395,25.0,3600.5572464,0.00654,436.4716866
1319,2024-05-19 23:06:04.063,66738.79,66738.78,0.96694,6.8856,0.7537255461290232,66738.785,66738.78876862772,,,,,,,,,,,,
1320,2024-05-19 23:06:05.063,66738.79,66738.78,3.3306,5.44877,0.2412667423744528,66738.785,66738.78620633371,2024-05-19 23:06:00.000000,2024-05-19 23:06:59.999000,1m,66738.79,66738.78,66738.79,66738.78,0.16621,33.0,11092.6526892,0.00654,436.4716866
1321,2024-05-19 23:06:06.063,66738.79,66738.78,3.3341,4.04254,0.09603830470241193,66738.785,66738.78548019152,,,,,,,,,,,,
1322,2024-05-19 23:06:07.065,66738.79,66738.78,5.02854,1.69486,-0.4958324657167504,66738.785,66738.78252083766,2024-05-19 23:06:00.000000,2024-05-19 23:06:59.999000,1m,66738.79,66738.78,66738.79,66738.78,0.24671,37.0,16465.1246538,0.024,1601.73096
1323,2024-05-19 23:06:08.063,66738.79,66738.78,5.8214,1.99094,-0.4903089215267128,66738.785,66738.78254845538,,,,,,,,,,,,
1324,2024-05-19 23:06:09.063,66738.79,66738.78,5.82127,1.98751,-0.4909550531581117,66738.785,66738.78254522473,2024-05-19 23:06:00.000000,2024-05-19 23:06:59.999000,1m,66738.79,66738.78,66738.79,66738.78,0.31015,52.0,20699.0328983,0.02813,1877.3621627
1325,2024-05-19 23:06:10.063,66738.79,66738.78,5.82269,1.70481,-0.5470448356027897,66738.785,66738.78226477581,,,,,,,,,,,,
1326,2024-05-19 23:06:11.063,66738.79,66738.78,5.82981,1.50435,-0.5897689714977583,66738.785,66738.78205115514,,,,,,,,,,,,
1327,2024-05-19 23:06:12.063,66738.79,66738.78,6.10771,1.71983,-0.5605694764894207,66738.785,66738.78219715261,2024-05-19 23:06:00.000000,2024-05-19 23:06:59.999000,1m,66738.79,66738.79,66738.79,66738.78,0.44952,67.0,30000.416708,0.03224,2151.6585896
1328,2024-05-19 23:06:13.064,66738.79,66738.78,6.10756,1.58994,-0.5868944462487822,66738.785,66738.78206552778,,,,,,,,,,,,
1329,2024-05-19 23:06:14.064,66738.79,66738.78,6.10727,1.71888,-0.5607342051966803,66738.785,66738.78219632896,2024-05-19 23:06:00.000000,2024-05-19 23:06:59.999000,1m,66738.79,66738.79,66738.79,66738.78,0.50638,85.0,33795.1837467,0.03303,2204.3822337
1330,2024-05-19 23:06:15.064,66738.79,66738.78,6.10513,1.68702,-0.5669949885461651,66738.785,66738.78216502506,,,,,,,,,,,,
1331,2024-05-19 23:06:16.066,66732.33,66738.78,9.28859,0.0,-1.0,66735.555,66738.78,2024-05-19 23:06:00.000000,2024-05-19 23:06:59.999000,1m,66738.79,66732.32,66738.79,66732.32,3.50248,194.0,233750.0919251,0.05361,3577.8665319
1332,2024-05-19 23:06:17.064,66732.33,66732.32,9.38686,1.27036,-0.7615963637796723,66732.32500000001,66732.3211920182,,,,,,,,,,,,
1333,2024-05-19 23:06:18.064,66732.33,66732.32,9.4249,1.41008,-0.7397171014621161,66732.32500000001,66732.3213014145,2024-05-19 23:06:00.000000,2024-05-19 23:06:59.999000,1m,66738.79,66732.33,66738.79,66732.32,3.70354,202.0,247167.2938879,0.22397,14946.3862707
1334,2024-05-19 23:06:19.064,66732.33,66732.32,8.96179,0.71197,-0.852803873571393,66732.32500000001,66732.32073598063,,,,,,,,,,,,
1335,2024-05-19 23:06:20.064,66732.33,66732.32,8.96059,0.84742,-0.8271983817308507,66732.32500000001,66732.3208640081,,,,,,,,,,,,
1336,2024-05-19 23:06:21.066,66732.33,66732.32,9.72865,0.28158,-0.943741552391903,66732.32500000001,66732.32028129225,2024-05-19 23:06:00.000000,2024-05-19 23:06:59.999000,1m,66738.79,66732.32,66738.79,66732.32,4.16194,214.0,277757.3893879,0.22517,15026.4650667
1337,2024-05-19 23:06:22.066,66730.01,66732.32,9.26899,0.0,-1.0,66731.16500000001,66732.32,,,,,,,,,,,,
1338,2024-05-19 23:06:23.064,66730.01,66730.0,9.19784,1.54891,-0.711743550375695,66730.005,66730.00144128225,2024-05-19 23:06:00.000000,2024-05-19 23:06:59.999000,1m,66738.79,66730.0,66738.79,66730.0,4.72625,237.0,315414.971237,0.24136,16106.8239286
1339,2024-05-19 23:06:24.064,66730.01,66730.0,9.19539,1.55302,-0.7110233048422976,66730.005,66730.00144488347,,,,,,,,,,,,
1340,2024-05-19 23:06:25.064,66730.01,66730.0,8.41447,3.37281,-0.42772039011544655,66730.005,66730.00286139805,2024-05-19 23:06:00.000000,2024-05-19 23:06:59.999000,1m,66738.79,66730.01,66738.79,66730.0,4.81616,241.0,321414.6663128,0.31894,21283.7381044
1341,2024-05-19 23:06:26.064,66730.01,66730.0,9.07589,3.7756,-0.41242610778983607,66730.005,66730.00293786946,,,,,,,,,,,,
1342,2024-05-19 23:06:27.064,66730.01,66730.0,9.07815,3.34536,-0.4614468857834864,66730.005,66730.00269276559,2024-05-19 23:06:00.000000,2024-05-19 23:06:59.999000,1m,66738.79,66730.0,66738.79,66730.0,4.85851,247.0,324240.6818673,0.32439,21647.4166589
1343,2024-05-19 23:06:28.064,66730.01,66730.0,9.10802,2.04348,-0.6335058063937586,66730.005,66730.00183247097,,,,,,,,,,,,
1344,2024-05-19 23:06:29.064,66730.01,66730.0,9.78503,2.00289,-0.6601792343348106,66730.005,66730.00169910384,,,,,,,,,,,,
1345,2024-05-19 23:06:30.064,66730.01,66730.0,9.78503,2.08746,-0.6483534625002842,66730.005,66730.0017582327,2024-05-19 23:06:00.000000,2024-05-19 23:06:59.999000,1m,66738.79,66730.0,66738.79,66730.0,4.96696,252.0,331477.5503741,0.32507,21692.7930657
1346,2024-05-19 23:06:31.064,66730.01,66730.0,9.78391,2.08746,-0.6483202865381165,66730.005,66730.00175839858,,,,,,,,,,,,
1347,2024-05-19 23:06:32.064,66745.61,66730.0,0.44959,1.6827,0.578303138878858,66737.805,66742.31865599894,2024-05-19 23:06:00.000000,2024-05-19 23:06:59.999000,1m,66738.79,66730.0,66738.79,66730.0,5.00703,256.0,334151.4214852,0.32618,21766.8633768
1348,2024-05-19 23:06:33.064,66730.01,66730.0,9.78066,1.36694,-0.7547561807025728,66730.005,66730.00122621909,,,,,,,,,,,,
1349,2024-05-19 23:06:34.064,66730.01,66730.0,9.82328,1.33906,-0.7600753963774621,66730.005,66730.00119962302,2024-05-19 23:06:00.000000,2024-05-19 23:06:59.999000,1m,66738.79,66730.01,66738.79,66730.0,5.10811,264.0,340896.4906128,0.39894,26622.1389044
1350,2024-05-19 23:06:35.064,66727.94,66730.0,8.76284,0.0,-1.0,66728.97,66730.0,,,,,,,,,,,,
1351,2024-05-19 23:06:36.064,66721.22,66727.93,7.01798,0.0,-1.0,66724.575,66727.93,2024-05-19 23:06:00.000000,2024-05-19 23:06:59.999000,1m,66738.79,66722.0,66738.79,66722.0,7.96293,333.0,531395.1990135,0.39894,26622.1389044
1352,2024-05-19 23:06:37.065,66721.22,66721.21,7.73539,1.66167,-0.646342579487627,66721.215,66721.2117682871,,,,,,,,,,,,
1353,2024-05-19 23:06:38.065,66721.22,66721.21,8.03492,2.41152,-0.5383077871504551,66721.215,66721.21230846106,,,,,,,,,,,,
1354,2024-05-19 23:06:39.065,66721.22,66721.21,8.03557,2.25933,-0.5610778152288997,66721.215,66721.21219461093,2024-05-19 23:06:00.000000,2024-05-19 23:06:59.999000,1m,66738.79,66721.21,66738.79,66721.21,7.96949,340.0,531832.8901593,0.39976,26676.8503048
1355,2024-05-19 23:06:40.065,66721.22,66721.21,8.1313,2.42067,-0.5411908866306482,66721.215,66721.21229404557,,,,,,,,,,,,
1356,2024-05-19 23:06:41.065,66721.22,66721.21,8.14555,2.26117,-0.5654404077365395,66721.215,66721.21217279797,,,,,,,,,,,,
1357,2024-05-19 23:06:42.065,66721.22,66721.2,8.14567,0.02367,-0.9942051622285278,66721.20999999999,66721.20005794837,2024-05-19 23:06:00.000000,2024-05-19 23:06:59.999000,1m,66738.79,66721.21,66738.79,66721.21,7.98005,347.0,532537.4662153,0.4076,27199.9446696
1358,2024-05-19 23:06:43.065,66721.22,66721.21,8.14644,2.26557,-0.5648160153515027,66721.215,66721.21217591994,,,,,,,,,,,,
1359,2024-05-19 23:06:44.065,66721.22,66721.21,4.89985,4.64043,-0.027192074027177354,66721.215,66721.21486403965,2024-05-19 23:06:00.000000,2024-05-19 23:06:59.999000,1m,66738.79,66721.22,66738.79,66721.21,7.98173,349.0,532649.5578633,0.40912,27301.360924
1360,2024-05-19 23:06:45.065,66721.22,66721.21,5.16133,3.72143,-0.162100518307373,66721.215,66721.2141894974,,,,,,,,,,,,
1361,2024-05-19 23:06:46.065,66721.22,66721.21,5.58001,4.59074,-0.09726617997689448,66721.215,66721.2145136691,,,,,,,,,,,,
1362,2024-05-19 23:06:47.065,66721.22,66721.21,5.59514,4.59111,-0.0985671861578108,66721.215,66721.21450716407,,,,,,,,,,,,
1363,2024-05-19 23:06:48.065,66721.22,66721.21,5.59487,4.19246,-0.14328831254284882,66721.215,66721.21428355844,,,,,,,,,,,,
1364,2024-05-19 23:06:49.065,66721.22,66721.21,5.59217,4.19703,-0.14251828545744294,66721.215,66721.21428740857,,,,,,,,,,,,
1365,2024-05-19 23:06:50.065,66721.22,66721.21,5.61014,3.50755,-0.23060555908349595,66721.215,66721.21384697221,2024-05-19 23:06:00.000000,2024-05-19 23:06:59.999000,1m,66738.79,66721.21,66738.79,66721.21,8.98676,363.0,599706.3755828,0.41244,27522.8753744
1366,2024-05-19 23:06:51.065,66721.22,66721.21,5.60685,3.50208,-0.23106665656668784,66721.215,66721.21384466672,,,,,,,,,,,,
1367,2024-05-19 23:06:52.065,66721.22,66721.21,5.60686,4.35869,-0.12524848101710392,66721.215,66721.2143737576,,,,,,,,,,,,
1368,2024-05-19 23:06:53.065,66721.22,66721.21,5.41572,3.50227,-0.21456068015326327,66721.215,66721.21392719662,2024-05-19 23:06:00.000000,2024-05-19 23:06:59.999000,1m,66738.79,66721.22,66738.79,66721.21,8.99621,367.0,600336.8910501,0.41572,27741.720976
1369,2024-05-19 23:06:54.065,66721.22,66721.21,5.59606,3.508,-0.22935481532415203,66721.215,66721.21385322591,,,,,,,,,,,,
1370,2024-05-19 23:06:55.065,66721.22,66721.21,5.43192,3.50826,-0.21517016435910685,66721.215,66721.21392414918,2024-05-19 23:06:00.000000,2024-05-19 23:06:59.999000,1m,66738.79,66721.22,66738.79,66721.21,9.01219,370.0,601403.0961457,0.4317,28807.9260716
1371,2024-05-19 23:06:56.065,66721.22,66721.21,5.58554,2.86715,-0.321600579223892,66721.215,66721.2133919971,,,,,,,,,,,,
1372,2024-05-19 23:06:57.065,66721.22,66721.21,5.58532,3.03121,-0.2964197884763356,66721.215,66721.21351790105,,,,,,,,,,,,
1373,2024-05-19 23:06:58.065,66721.22,66721.21,5.73517,3.03005,-0.3086197494187254,66721.215,66721.21345690126,,,,,,,,,,,,
1374,2024-05-19 23:06:59.065,66721.22,66720.32,5.73568,0.0001,-0.999965131159145,66720.77,66720.32001569099,,,,,,,,,,,,
1375,2024-05-19 23:07:00.065,66721.22,66721.21,5.6909,3.00801,-0.30841680164526364,66721.215,66721.213457916,2024-05-19 23:06:00.000000,2024-05-19 23:06:59.999000,1m,66738.79,66721.21,66738.79,66721.21,9.06315,396.0,604803.2094309,0.47406,31634.2369508
1376,2024-05-19 23:07:01.065,66721.22,66721.21,5.69023,2.9732,-0.3136205867652881,66721.215,66721.21343189706,,,,,,,,,,,,
1377,2024-05-19 23:07:02.066,66721.22,66721.21,5.68733,2.97088,-0.31374267891400187,66721.215,66721.21343128661,,,,,,,,,,,,
1378,2024-05-19 23:07:03.066,66721.22,66721.21,5.6904,2.96048,-0.31556558407930757,66721.215,66721.21342217208,2024-05-19 23:07:00.000000,2024-05-19 23:07:59.999000,1m,66721.21,66721.21,66721.22,66721.21,0.04056,29.0,2706.212404,0.01264,843.3562208
1379,2024-05-19 23:07:04.066,66721.22,66721.21,5.68733,2.99203,-0.31054133023633074,66721.215,66721.21344729335,,,,,,,,,,,,
1380,2024-05-19 23:07:05.066,66721.22,66720.06,5.6874,0.0,-1.0,66720.64,66720.06,2024-05-19 23:07:00.000000,2024-05-19 23:07:59.999000,1m,66721.21,66721.22,66721.22,66721.21,0.0408,31.0,2722.2254968,0.01288,859.3693136
1381,2024-05-19 23:07:06.066,66721.22,66720.27,5.68467,0.0001,-0.9999648182776085,66720.745,66720.27001671134,,,,,,,,,,,,
1382,2024-05-19 23:07:07.066,66721.22,66721.21,5.92189,0.99518,-0.7122538878455762,66721.215,66721.21143873056,2024-05-19 23:07:00.000000,2024-05-19 23:07:59.999000,1m,66721.21,66721.22,66721.22,66721.21,0.09634,40.0,6427.9215309,0.01595,1064.203459
1383,2024-05-19 23:07:08.066,66712.01,66721.21,9.77662,0.0,-1.0,66716.61,66721.21,,,,,,,,,,,,
1384,2024-05-19 23:07:09.066,66710.02,66712.0,7.54278,0.0,-1.0,66711.01000000001,66712.0,2024-05-19 23:07:00.000000,2024-05-19 23:07:59.999000,1m,66721.21,66710.58,66721.22,66710.58,2.1693,130.0,144731.1507221,0.01762,1175.6278964
1385,2024-05-19 23:07:10.066,66710.02,66710.01,8.23019,0.65357,-0.8528618512881933,66710.015,66710.01073569072,,,,,,,,,,,,
1386,2024-05-19 23:07:11.066,66710.01,66710.01,9.35254,0.0,-1.0,66710.01,66710.01,,,,,,,,,,,,
1387,2024-05-19 23:07:12.066,66710.01,66710.0,9.35175,1.08698,-0.7917409493300429,66710.005,66710.00104129525,2024-05-19 23:07:00.000000,2024-05-19 23:07:59.999000,1m,66721.21,66710.01,66721.22,66710.01,2.27387,138.0,151707.0164678,0.01839,1226.9946041
1388,2024-05-19 23:07:13.066,66710.01,66710.0,9.46054,1.12276,-0.7878242136195706,66710.005,66710.00106087893,,,,,,,,,,,,
1389,2024-05-19 23:07:14.066,66710.01,66710.0,9.45447,1.12161,-0.7878968389043955,66710.005,66710.0010605158,2024-05-19 23:07:00.000000,2024-05-19 23:07:59.999000,1m,66721.21,66710.01,66721.22,66710.01,2.2805,140.0,152149.3038341,0.02502,1669.2819704
1390,2024-05-19 23:07:15.066,66704.12,66710.0,7.51644,0.0,-1.0,66707.06,66710.0,,,,,,,,,,,,
1391,2024-05-19 23:07:16.066,66704.12,66704.11,7.51628,0.51498,-0.8717561129884975,66704.11499999999,66704.11064121943,2024-05-19 23:07:00.000000,2024-05-19 23:07:59.999000,1m,66721.21,66704.11,66721.22,66704.11,3.92277,188.0,261704.1603153,0.02801,1868.7428388
1392,2024-05-19 23:07:17.066,66704.12,66704.11,7.74555,2.62493,-0.493768851586426,66704.11499999999,66704.11253115574,,,,,,,,,,,,
1393,2024-05-19 23:07:18.066,66704.12,66704.11,7.7457,2.62477,-0.49379922028606227,66704.11499999999,66704.11253100389,2024-05-19 23:07:00.000000,2024-05-19 23:07:59.999000,1m,66721.21,66704.11,66721.22,66704.11,3.92704,192.0,261988.9868983,0.03134,2090.8675584
1394,2024-05-19 23:07:19.066,66704.12,66701.76,7.74617,0.0,-1.0,66702.94,66701.76,,,,,,,,,,,,
1395,2024-05-19 23:07:20.066,66704.12,66704.11,7.74617,2.25229,-0.5494726187832927,66704.11499999999,66704.11225263691,,,,,,,,,,,,
1396,2024-05-19 23:07:21.066,66704.12,66704.11,7.74574,2.2519,-0.5495136852297141,66704.11499999999,66704.11225243156,2024-05-19 23:07:00.000000,2024-05-19 23:07:59.999000,1m,66721.21,66704.12,66721.22,66704.11,3.92771,193.0,262033.6786587,0.03201,2135.5593188
1397,2024-05-19 23:07:22.066,66704.12,66704.11,7.74246,2.26017,-0.5480848536834814,66704.11499999999,66704.11225957573,,,,,,,,,,,,
1398,2024-05-19 23:07:23.067,66704.12,66704.11,7.7344,2.24691,-0.5497765323389414,66704.11499999999,66704.11225111733,2024-05-19 23:07:00.000000,2024-05-19 23:07:59.999000,1m,66721.21,66704.11,66721.22,66704.11,3.94644,199.0,263283.0466761,0.03572,2383.031604
1399,2024-05-19 23:07:24.067,66704.12,66704.11,7.63066,2.26695,-0.5419197159718355,66704.11499999999,66704.11229040142,,,,,,,,,,,,
1400,2024-05-19 23:07:25.067,66704.12,66704.11,6.73029,2.97949,-0.3862909355309801,66704.11499999999,66704.11306854532,,,,,,,,,,,,
1401,2024-05-19 23:07:26.067,66704.12,66704.1,7.06315,0.01114,-0.996850567336086,66704.11,66704.10003149434,2024-05-19 23:07:00.000000,2024-05-19 23:07:59.999000,1m,66721.21,66704.11,66721.22,66704.11,3.95706,203.0,263991.4443617,0.03946,2632.5050128
1402,2024-05-19 23:07:27.067,66704.12,66704.11,7.02622,2.5871,-0.4617676307456738,66704.11499999999,66704.11269116185,,,,,,,,,,,,
1403,2024-05-19 23:07:28.067,66704.12,66704.11,7.05598,2.57968,-0.46455561943862694,66704.11499999999,66704.1126772219,,,,,,,,,,,,
1404,2024-05-19 23:07:29.067,66704.12,66704.11,7.01516,2.5798,-0.46225935282690067,66704.11499999999,66704.11268870323,2024-05-19 23:07:00.000000,2024-05-19 23:07:59.999000,1m,66721.21,66704.12,66721.22,66704.11,3.98154,207.0,265624.3610852,0.05053,3370.9196212
1405,2024-05-19 23:07:30.067,66704.12,66704.11,6.89432,3.19063,-0.3672492178939905,66704.11499999999,66704.11316375391,,,,,,,,,,,,
1406,2024-05-19 23:07:31.067,66704.12,66704.11,7.0088,3.19041,-0.3743809569564701,66704.11499999999,66704.11312809521,2024-05-19 23:07:00.000000,2024-05-19 23:07:59.999000,1m,66721.21,66704.11,66721.22,66704.11,3.98518,210.0,265867.1640799,0.05396,3599.7147528
1407,2024-05-19 23:07:32.067,66704.12,66704.11,7.00863,3.17546,-0.37638807198286733,66704.11499999999,66704.11311805963,,,,,,,,,,,,
1408,2024-05-19 23:07:33.067,66704.12,66704.11,7.00002,3.17557,-0.3758455283673969,66704.11499999999,66704.11312077237,,,,,,,,,,,,
1409,2024-05-19 23:07:34.067,66704.12,66704.11,7.00386,3.17007,-0.37682488477903825,66704.11499999999,66704.11311587557,,,,,,,,,,,,
1410,2024-05-19 23:07:35.067,66704.12,66704.11,7.13988,1.46116,-0.6602364365239554,66704.11499999999,66704.11169881781,,,,,,,,,,,,
1411,2024-05-19 23:07:36.067,66704.12,66704.11,7.13474,1.55919,-0.6413152624877356,66704.11499999999,66704.1117934237,2024-05-19 23:07:00.000000,2024-05-19 23:07:59.999000,1m,66721.21,66704.12,66721.22,66704.11,4.05348,224.0,270423.0548735,0.06202,4137.34996
1412,2024-05-19 23:07:37.067,66704.12,66704.11,7.34188,1.07501,-0.7445588572501244,66704.11499999999,66704.11127720571,,,,,,,,,,,,
1413,2024-05-19 23:07:38.067,66704.12,66704.11,7.34059,1.07501,-0.7445197015067256,66704.11499999999,66704.11127740149,2024-05-19 23:07:00.000000,2024-05-19 23:07:59.999000,1m,66721.21,66704.12,66721.22,66704.11,4.10765,231.0,274036.4165335,0.06415,4279.4297356
1414,2024-05-19 23:07:39.067,66704.12,66704.11,7.06317,1.03575,-0.7442251559467189,66704.11499999999,66704.11127887423,,,,,,,,,,,,
1415,2024-05-19 23:07:40.067,66704.12,66704.11,7.91835,0.63428,-0.8516760341555755,66704.11499999999,66704.11074161982,2024-05-19 23:07:00.000000,2024-05-19 23:07:59.999000,1m,66721.21,66704.11,66721.22,66704.11,4.16634,234.0,277951.2807788,0.06709,4475.5398484
1416,2024-05-19 23:07:41.067,66704.12,66704.11,7.91774,0.56782,-0.8661679370601352,66704.11499999999,66704.11066916032,,,,,,,,,,,,
1417,2024-05-19 23:07:42.068,66704.12,66704.11,7.91379,0.56783,-0.8661034094901682,66704.11499999999,66704.11066948295,,,,,,,,,,,,
1418,2024-05-19 23:07:43.068,66704.12,66704.11,7.91212,0.56762,-0.8661232537790075,66704.11499999999,66704.11066938375,2024-05-19 23:07:00.000000,2024-05-19 23:07:59.999000,1m,66721.21,66704.12,66721.22,66704.11,4.16973,237.0,278177.4077432,0.07024,4685.6578264
1419,2024-05-19 23:07:44.068,66704.12,66704.11,7.91204,0.57308,-0.8649211796651078,66704.11499999999,66704.1106753941,,,,,,,,,,,,
1420,2024-05-19 23:07:45.068,66704.12,66704.11,7.91196,0.57165,-0.8652342575860985,66704.11499999999,66704.11067382873,,,,,,,,,,,,
1421,2024-05-19 23:07:46.068,66704.12,66704.11,7.91027,0.8714,-0.8015411647215165,66704.11499999999,66704.11099229417,2024-05-19 23:07:00.000000,2024-05-19 23:07:59.999000,1m,66721.21,66704.11,66721.22,66704.11,4.17588,240.0,278587.6380197,0.07024,4685.6578264
1422,2024-05-19 23:07:47.068,66704.12,66704.11,7.90996,1.44631,-0.6908361986133362,66704.11499999999,66704.111545819,,,,,,,,,,,,
1423,2024-05-19 23:07:48.068,66704.12,66704.11,7.90392,0.90013,-0.7955191076833957,66704.11499999999,66704.11102240447,,,,,,,,,,,,
1424,2024-05-19 23:07:49.068,66704.12,66704.11,7.90285,0.69197,-0.8389797575749113,66704.11499999999,66704.11080510121,2024-05-19 23:07:00.000000,2024-05-19 23:07:59.999000,1m,66721.21,66704.12,66721.22,66704.11,4.18604,247.0,279265.3518596,0.07847,5234.632734
1425,2024-05-19 23:07:50.068,66704.12,66704.11,7.89906,0.69199,-0.8389044412499054,66704.11499999999,66704.11080547779,,,,,,,,,,,,
1426,2024-05-19 23:07:51.068,66704.12,66704.11,7.89212,0.59168,-0.860515335109267,66704.11499999999,66704.11069742333,2024-05-19 23:07:00.000000,2024-05-19 23:07:59.999000,1m,66721.21,66704.12,66721.22,66704.11,4.20543,254.0,280558.7446616,0.08938,5962.3746832
1427,2024-05-19 23:07:52.068,66704.12,66704.11,7.0328,0.96154,-0.7594448072010948,66704.11499999999,66704.11120277595,,,,,,,,,,,,
1428,2024-05-19 23:07:53.068,66704.12,66704.11,7.03582,0.94436,-0.7633236343039882,66704.11499999999,66704.11118338183,,,,,,,,,,,,
1429,2024-05-19 23:07:54.068,66704.12,66704.11,7.03341,0.82663,-0.7896626480272365,66704.11499999999,66704.11105168676,2024-05-19 23:07:00.000000,2024-05-19 23:07:59.999000,1m,66721.21,66704.11,66721.22,66704.11,4.23921,256.0,282812.0094974,0.08938,5962.3746832
1430,2024-05-19 23:07:55.070,66704.12,66704.11,8.00944,0.75155,-0.828432631472014,66704.11499999999,66704.11085783684,,,,,,,,,,,,
1431,2024-05-19 23:07:56.068,66704.12,66704.11,8.009,0.74589,-0.8296060830004718,66704.11499999999,66704.11085196958,2024-05-19 23:07:00.000000,2024-05-19 23:07:59.999000,1m,66721.21,66704.12,66721.22,66704.11,4.31937,264.0,288159.0109934,0.09322,6218.518504
1432,2024-05-19 23:07:57.068,66704.12,66701.57,8.00863,0.0001,-0.9999750272515119,66702.845,66701.57003184027,,,,,,,,,,,,
1433,2024-05-19 23:07:58.068,66704.12,66704.11,7.97872,0.8459,-0.8082863624722652,66704.11499999999,66704.1109585682,,,,,,,,,,,,
1434,2024-05-19 23:07:59.068,66704.12,66704.11,7.97871,0.61737,-0.8563601083284473,66704.11499999999,66704.11071819944,2024-05-19 23:07:00.000000,2024-05-19 23:07:59.999000,1m,66721.21,66704.11,66721.22,66704.11,4.36314,267.0,291078.6498918,0.09359,6243.1990284
1435,2024-05-19 23:08:00.068,66704.12,66704.11,7.96149,0.80734,-0.8158614091047494,66704.11499999999,66704.11092069294,2024-05-19 23:07:00.000000,2024-05-19 23:07:59.999000,1m,66721.21,66704.12,66721.22,66704.11,4.44763,291.0,296714.4802235,0.10137,6762.157082
1436,2024-05-19 23:08:01.068,66704.12,66704.11,7.86157,0.29176,-0.9284316960064171,66704.11499999999,66704.11035784152,,,,,,,,,,,,
